#n,New period,linear_trend,multiplicative trend,White noise,AR,MA,Changing growth,Weekly freq,Monthly freq,Varying freq
3553,0,12.50999659,-0.481804016,-0.407028597,1915.136446,-0.278204436,3475.821047,0.462356798,-0.761739442,-0.959420243
3554,0,12.84743837,-0.452732702,-0.2808089,2012.697659,-0.279538864,1585.592014,-0.14713113,-0.825288819,-0.977368958
3555,0,13.18488015,-0.425415507,0.031999126,2115.4233,-0.267716424,667.6782395,-0.700419967,-0.87979616,-0.992770195
3556,0,13.52232193,-0.399746589,-0.056759954,2222.939751,-0.262460812,257.7264365,-0.986172184,-0.92466427,-0.999378604
3557,0,13.85976371,-0.375626495,-0.014633938,2336.143515,-0.231876422,90.44060788,-0.895240144,-0.959401565,-0.939687394
3558,0,14.19720549,-0.35296177,-0.265812383,2454.886547,-0.140838241,28.56387588,-0.462356798,-0.983627455,-0.912571612
3559,0,14.53464727,-0.331664599,0.264970072,2580.407786,-0.123559183,8.019117805,0.14713113,-0.997076517,-0.735147419
3560,0,14.87208905,-0.311652467,0.385596264,2711.983946,0.016042434,1.969948135,0.700419967,-0.9996014,-0.498403372
3561,0,15.20953083,-0.292847837,0.16654273,2849.882877,0.068715316,0.41481118,0.986172184,-0.991174441,-0.403206033
3562,0,15.54697262,-0.275177848,-0.413572662,2994.496623,0.089640456,0.072792196,0.895240144,-0.971887968,-0.303182481
3563,0,15.8844144,-0.25857404,0.137291627,3147.523954,0.001151517,0.010219722,0.462356798,-0.941953286,-0.209092587
3564,0,16.22185618,-0.24297208,0.487611872,3308.265421,0.132212045,0.001076229,-0.14713113,-0.901698367,-0.086427655
3565,0,16.55929796,-0.228311518,-0.305659121,3475.981669,0.167823053,0.000075575,-0.700419967,-0.851564252,0.141328178
3566,0,16.89673974,-0.214535552,0.365466286,3653.588501,-0.028750351,2.66E-06,-0.986172184,-0.792100221,0.352444976
3567,0,17.23418152,-0.201590807,0.182467411,3839.525703,0.083516946,1.28E-10,-0.895240144,-0.723957775,0.468962316
3568,0,17.5716233,-0.189427128,-0.049524555,4034.95426,0.167123344,-4.50E-12,-0.462356798,-0.647883495,0.543086004
3569,0,17.90906508,-0.177997386,0.046521426,4240.573301,0.113405301,3.16E-13,0.14713113,-0.564710868,0.813445677
3570,0,18.24650686,-0.167257298,0.231644686,4456.637236,0.054933677,-3.32E-14,0.700419967,-0.475351151,0.859992306
3571,0,18.58394865,-0.157165249,0.048452673,4683.540143,0.160245506,4.66E-15,0.986172184,-0.380783387,0.948124127
3572,0,18.92139043,-0.14768214,-0.281136652,4921.713212,0.079251565,-8.17E-16,0.895240144,-0.28204368,0.980311921
3573,0,19.25883221,-0.138771227,0.464129472,5173.070065,-0.01704056,1.72E-16,0.462356798,-0.180213844,0.994543763
3574,0,19.59627399,-0.130397984,-0.393768183,5435.750497,0.135458055,-4.22E-17,-0.14713113,-0.076409548,0.983488439
3575,0,19.93371577,-0.12252997,0.155059645,5713.059498,-0.024606237,1.19E-17,-0.700419967,0.028231908,0.966073125
3576,0,20.27115755,-0.1151367,0.468417222,6004.338397,0.017234954,-3.74E-18,-0.986172184,0.132564049,0.900089301
3577,0,20.60859933,-0.108189529,0.06942859,6309.750076,0.104020161,1.31E-18,-0.895240144,0.23544379,0.85984078
3578,0,20.94604111,-0.101661539,-0.488334375,6630.63723,0.122622504,-5.07E-19,-0.462356798,0.33574396,0.761014609
3579,0,21.28348289,-0.095527438,0.362231493,6969.033312,-0.062618806,2.13E-19,0.14713113,0.432365649,0.551438389
3580,0,21.62092467,-0.089763459,0.31413669,7324.03115,0.153245545,-9.73E-20,0.700419967,0.52425025,0.148971583
3581,0,21.95836646,-0.08434727,0.259070952,7696.994574,0.141255912,4.78E-20,0.986172184,0.610391054,-0.015989995
3582,0,22.29580824,-0.079257886,-0.284385511,8088.423946,0.089822895,-2.51E-20,0.895240144,0.689844287,-0.706555087
3583,0,22.63325002,-0.074475587,0.199764366,8500.806061,0.010348067,1.41E-20,0.462356798,0.761739442,-0.770091316
3584,0,22.9706918,-0.069981844,-0.305801642,8933.378979,0.187558661,-8.42E-21,-0.14713113,0.825288819,-0.865748982
3585,0,23.30813358,-0.065759247,0.413424187,9388.959741,0.015581506,5.32E-21,-0.700419967,0.87979616,-0.975796131
3586,0,23.64557536,-0.061791436,-0.435936152,9866.277538,0.082384455,-3.54E-21,-0.986172184,0.92466427,-0.999778337
3587,0,23.98301714,-0.058063035,0.236725126,10369.27775,-0.113827766,2.49E-21,-0.895240144,0.959401565,-0.942625163
3588,0,24.32045892,-0.054559601,-0.017233516,10897.21888,0.044821435,-1.83E-21,-0.462356798,0.983627455,-0.868324816
3589,0,24.6579007,-0.051267559,0.345584159,11452.47797,-0.023800361,1.41E-21,0.14713113,0.997076517,-0.479276106
3590,0,24.99534249,-0.048174153,-0.198464231,12035.28657,0.114023647,-1.14E-21,0.700419967,0.9996014,-0.402475451
3591,0,25.33278427,-0.045267399,-0.168433055,12648.11,-0.033903863,9.61E-22,0.986172184,0.991174441,-0.289084779
3592,0,25.67022605,-0.042536033,0.015845444,13292.50137,0.036017556,-8.43E-22,0.895240144,0.971887968,-0.180962942
3593,0,26.00766783,-0.039969475,0.39226923,13969.78113,0.009294552,7.69E-22,0.462356798,0.941953286,-0.071428862
3594,0,26.34510961,-0.037557778,0.364595506,14681.23958,0.090215733,-7.28E-22,-0.14713113,0.901698367,0.018470557
3595,0,26.68255139,-0.035291599,0.409637231,15428.94984,0.076805252,7.15E-22,-0.700419967,0.851564252,0.504974436
3596,0,27.01999317,-0.033162159,0.116064887,16214.52313,0.197471653,-7.28E-22,-0.986172184,0.792100221,0.802532685
3597,0,27.35743495,-0.031161205,-0.449783935,17039.82992,0.240472242,7.66E-22,-0.895240144,0.723957775,0.84555064
3598,0,27.69487673,-0.029280986,-1.37E-05,17908.05818,0.134794539,-8.33E-22,-0.462356798,0.647883495,0.881926924
3599,0,28.03231852,-0.027514216,0.168100599,18820.19254,0.108163379,9.36E-22,0.14713113,0.564710868,0.991650369
3600,1,-17,14,0.223436733,13423.13569,0.051073187,20,0.976960424,0.492108633,-0.515532442
3601,0,-16.92225195,12.62944864,-0.139243539,12342.24529,0.018621358,39.26610374,0.664932135,0.39841725,-0.335585456
3602,0,-16.84450389,11.39306949,0.093686645,11817.91048,-0.062343832,75.65048283,0.09892237,0.300360725,-0.211943418
3603,0,-16.76675584,10.27772757,-0.417631415,11258.05255,0.071592198,142.9730247,-0.504872377,0.199013385,0.117233785
3604,0,-16.68900779,9.271573742,-0.152851591,10378.32463,-0.030517207,264.9605759,-0.915823037,0.095485612,0.197652002
3605,0,-16.61125974,8.363918882,-0.320928694,9021.628723,-0.038883456,481.3077582,-0.976960424,-0.009088321,0.286010606
3606,0,-16.53351168,7.545120279,-0.321026124,8255.017358,-0.177271827,856.6465277,-0.664932135,-0.113562681,0.806264927
3607,0,-16.45576363,6.806479216,-0.254649411,7653.343223,-0.179258004,1493.251667,-0.09892237,-0.216792824,0.858336428
3608,0,-16.37801558,6.140148546,-0.451137603,7062.130229,-0.261642961,2548.146611,0.504872377,-0.317647739,0.89822611
3609,0,-16.30026753,5.539049334,0.295822791,6439.936258,-0.265568149,4254.759355,0.915823037,-0.41502244,0.941345857
3610,0,-16.22251947,4.996795647,-0.143570927,5827.090953,-0.15905295,6948.242728,0.976960424,-0.507850067,0.990350791
3611,0,-16.14477142,4.507626712,-0.166719036,5330.498862,-0.18640263,11091.87633,0.664932135,-0.595113583,0.998509031
3612,0,-16.06702337,4.066345716,-0.377722652,4891.369855,-0.118134857,17299.58074,0.09892237,-0.67585691,0.99796254
3613,0,-15.98927531,3.668264597,-0.280417699,4479.227413,-0.170640144,26346.69807,-0.504872377,-0.749195408,0.978270284
3614,0,-15.91152726,3.309154237,0.374003371,4089.438094,-0.095561302,39158.37598,-0.915823037,-0.814325563,0.953849971
3615,0,-15.83377921,2.985199533,0.477507052,3730.69633,-0.085390638,56763.1128,-0.976960424,-0.870533798,0.914886542
3616,0,-15.75603116,2.692958869,0.466837849,3411.568968,-0.005655578,80199.63679,-0.664932135,-0.917204282,0.880049384
3617,0,-15.6782831,2.429327551,-0.463329813,3120.730299,0.101317626,110369.7923,-0.09892237,-0.953825684,0.585353105
3618,0,-15.60053505,2.191504823,0.180678099,2853.869854,0.053706676,147839.6049,0.504872377,-0.979996772,0.429055784
3619,0,-15.522787,1.976964114,-0.15505573,2607.336466,0.222988304,192605.2239,0.915823037,-0.99543081,-0.330657695
3620,0,-15.44503894,1.783426196,0.36794751,2382.834152,0.073547628,243858.1949,0.976960424,-0.9999587,-0.564392337
3621,0,-15.36729089,1.608834967,-0.324777015,2177.822145,0.114195048,299801.4425,0.664932135,-0.993530834,-0.883570007
3622,0,-15.28954284,1.451335613,0.140866109,1991.405694,-0.118904215,357577.413,0.09892237,-0.976217635,-0.946049767
3623,0,-15.21179479,1.309254898,-0.221416037,1820.099432,0.073029033,413366.3923,-0.504872377,-0.948208792,-0.982757345
3624,0,-15.13404673,1.181083392,0.225961193,1663.858455,-0.064304746,462691.127,-0.915823037,-0.909811175,-0.998471613
3625,0,-15.05629868,1.065459431,0.377587672,1521.048682,0.071205506,500923.1463,-0.976960424,-0.861445477,-0.99853558
3626,0,-14.97855063,0.961154654,0.163975156,1390.261103,0.016687741,523932.984,-0.664932135,-0.803641601,-0.987104601
3627,0,-14.90080258,0.867060952,0.460193415,1271.207945,0.115767885,528774.1527,-0.09892237,-0.73703286,-0.960000724
3628,0,-14.82305452,0.782178697,0.455259455,1162.121842,0.175229793,514256.7855,0.504872377,-0.662349033,-0.559273199
3629,0,-14.74530647,0.70560612,-0.059419361,1061.907849,0.284944949,481267.4326,0.915823037,-0.580408371,-0.481804452
3630,0,-14.66755842,0.636529732,0.013717209,970.7017419,0.233854137,432734.3143,0.976960424,-0.492108633,-0.350869472
3631,0,-14.58981036,0.574215683,-0.285029884,887.0227751,0.188957961,373216.3837,0.664932135,-0.39841725,-0.247075724
3632,0,-14.51206231,0.518001962,-0.023941608,811.0165331,0.098929681,308189.3963,0.09892237,-0.300360725,-0.097088866
3633,0,-14.43431426,0.46729137,0.310248756,741.6722531,0.048288303,243183.3694,-0.504872377,-0.199013385,-0.021027541
3634,0,-14.35656621,0.421545168,-0.072599853,677.6247879,-0.00427251,182965.4191,-0.915823037,-0.095485612,0.06898723
3635,0,-14.27881815,0.38027736,0.382091187,619.7880059,-0.024379907,130944.9749,-0.976960424,0.009088321,0.322656805
3636,0,-14.2010701,0.343049528,0.181403804,566.4589922,0.065763526,88909.90132,-0.664932135,0.113562681,0.411228736
3637,0,-14.12332205,0.309466171,0.469410833,518.1548459,0.112564284,57106.11166,-0.09892237,0.216792824,0.713623263
3638,0,-14.04557399,0.279170508,-0.359426894,472.9915701,0.242697625,34583.29631,0.504872377,0.317647739,0.77967373
3639,0,-13.96782594,0.251840685,0.074959077,432.6060428,0.062741634,19674.51678,0.915823037,0.41502244,0.828240447
3640,0,-13.89007789,0.227186357,0.008298371,395.4686879,0.16940369,10470.92512,0.976960424,0.507850067,0.965400786
3641,0,-13.81232984,0.204945602,-0.362985327,361.1238188,0.053335256,5188.476103,0.664932135,0.595113583,0.983846526
3642,0,-13.73458178,0.184882139,0.401743344,330.7319689,-0.018319907,2380.565506,0.09892237,0.67585691,0.99694916
3643,0,-13.65683373,0.16678282,-0.448366934,301.5721935,-0.022335485,1004.891567,-0.504872377,0.749195408,0.987424493
3644,0,-13.57908568,0.150455361,0.087134027,276.0248826,-0.095838463,387.3135831,-0.915823037,0.814325563,0.751718587
3645,0,-13.50133763,0.135726304,-0.496778581,251.7789363,-0.014504878,135.0691913,-0.976960424,0.870533798,0.674081687
3646,0,-13.42358957,0.122439171,-0.250925921,230.1878866,-0.187916877,42.14680262,-0.664932135,0.917204282,0.527420307
3647,0,-13.34584152,0.110452801,-0.236655208,210.4010999,-0.081437962,11.60486065,-0.09892237,0.953825684,0.27106371
3648,0,-13.26809347,0.099639856,-0.360437604,192.0555081,-0.251746719,2.769488199,0.504872377,0.979996772,0.138619662
3649,0,-13.19034541,0.08988546,0.432229484,176.2336471,-0.20976841,0.559309693,0.915823037,0.99543081,0.028863143
3650,0,-13.11259736,0.081085986,-0.348356012,160.429048,-0.142273887,0.092431161,0.976960424,0.9999587,-0.359284632
3651,0,-13.03484931,0.073147949,0.474336158,147.3025273,-0.177170303,0.01188337,0.664932135,0.993530834,-0.479479577
3652,0,-12.95710126,0.065987019,0.438334466,134.7983086,0.031902782,0.001091722,0.09892237,0.976217635,-0.551246775
3653,0,-12.8793532,0.059527119,0.395490512,123.299486,0.072975185,6.02E-05,-0.504872377,0.948208792,-0.634759208
3654,0,-12.80160515,0.053699621,-0.197164131,112.2756206,0.257671274,1.11E-06,-0.915823037,0.909811175,-0.870080185
3655,0,-12.7238571,0.048442615,0.221917604,102.9163175,0.093650472,-2.03E-08,-0.976960424,0.861445477,-0.963535382
3656,0,-12.64610904,0.043700251,-0.321241234,93.7175868,0.264043441,1.11E-09,-0.664932135,0.803641601,-0.983486291
3657,0,-12.56836099,0.039422148,-0.417468266,85.46324081,0.076177374,-1.02E-10,-0.09892237,0.73703286,-0.995828098
3658,0,-12.49061294,0.035562857,-0.191780601,78.20368293,-0.030356212,1.31E-11,0.504872377,0.662349033,-0.988549628
3659,0,-12.41286489,0.032081377,0.183097653,71.77709174,-0.155917244,-2.16E-12,0.915823037,0.580408371,-0.914004873
3660,0,-12.33511683,0.028940721,0.40779461,65.91880769,-0.070186662,4.35E-13,0.976960424,0.492108633,-0.436538631
3661,0,-12.25736878,0.026107525,0.018578672,59.94275892,-0.063827611,-1.04E-13,0.664932135,0.39841725,-0.299007336
3662,0,-12.17962073,0.023551689,-0.287186343,54.44282085,-0.028904516,2.86E-14,0.09892237,0.300360725,0.371265234
3663,0,-12.10187268,0.021246061,0.458743771,50.44004072,0.010951306,-8.90E-15,-0.504872377,0.199013385,0.471294161
3664,0,-12.02412462,0.019166145,-0.091495289,45.80077929,0.164606084,3.10E-15,-0.915823037,0.095485612,0.659872399
3665,0,-11.94637657,0.017289846,-0.489400923,41.4177681,0.068327285,-1.19E-15,-0.976960424,-0.009088321,0.849084101
3666,0,-11.86862852,0.01559723,-0.348912084,37.77593742,-0.064269377,5.04E-16,-0.664932135,-0.113562681,0.968429596
3667,0,-11.79088046,0.014070316,-0.42283718,34.35721255,-0.133860936,-2.31E-16,-0.09892237,-0.216792824,0.994876328
3668,0,-11.71313241,0.012692881,0.202225613,31.9585689,-0.140921014,1.14E-16,0.504872377,-0.317647739,0.995582431
3669,0,-11.63538436,0.011450292,-0.069247221,28.97855557,-0.171912157,-6.09E-17,0.915823037,-0.41502244,0.847373972
3670,0,-11.55763631,0.010329348,0.476746893,26.92153557,-0.226624853,3.46E-17,0.976960424,-0.507850067,0.728980022
3671,0,-11.47988825,0.009318141,0.402288579,24.69206163,-0.01121283,-2.10E-17,0.664932135,-0.595113583,0.668710101
3672,0,-11.4021402,0.008405927,-0.254865083,22.0366791,0.070141706,1.35E-17,0.09892237,-0.67585691,0.572403985
3673,0,-11.32439215,0.007583016,-0.050230523,20.28886907,0.118023467,-9.13E-18,-0.504872377,-0.749195408,0.507071946
3674,0,-11.24664409,0.006840665,0.248101096,18.85213993,0.097002263,6.53E-18,-0.915823037,-0.814325563,0.052237071
3675,0,-11.16889604,0.006170988,0.381389049,17.5118139,0.157508935,-4.91E-18,-0.976960424,-0.870533798,-0.280168604
3676,0,-11.09114799,0.00556687,0.038971217,15.76590382,0.1404563,3.88E-18,-0.664932135,-0.917204282,-0.590385697
3677,0,-11.01339994,0.005021892,0.302489644,14.60606277,0.040345003,-3.20E-18,-0.09892237,-0.953825684,-0.649121231
3678,0,-10.93565188,0.004530267,-0.368026678,12.8274555,0.16775206,2.76E-18,0.504872377,-0.979996772,-0.797667309
3679,0,-10.85790383,0.004086769,0.168426635,12.16537057,0.079912368,-2.48E-18,0.915823037,-0.99543081,-0.844905589
3680,0,-10.78015578,0.003686689,0.02548135,11.0922999,0.132934779,2.32E-18,0.976960424,-0.9999587,-0.981734527
3681,0,-10.70240773,0.003325775,0.404844595,10.49184964,0.01067197,-2.26E-18,0.664932135,-0.993530834,-0.784376861
3682,0,-10.62465967,0.003000193,-0.182776857,9.140775696,0.122014599,2.28E-18,0.09892237,-0.976217635,-0.703918929
3683,0,-10.54691162,0.002706484,0.395917947,8.801528383,-0.033397732,-2.38E-18,-0.504872377,-0.948208792,-0.627436545
3684,0,-10.46916357,0.002441529,0.419154077,8.282313691,0.174821068,2.58E-18,-0.915823037,-0.909811175,-0.557146936
3685,0,-10.39141551,0.002202512,-0.295684501,6.99925645,0.166636112,-2.88E-18,-0.976960424,-0.861445477,-0.358900719
3686,0,-10.31366746,0.001986894,-0.434530297,6.143403092,0.12020986,3.33E-18,-0.664932135,-0.803641601,-0.24195965
3687,0,-10.23591941,0.001792384,-0.285085527,5.608481596,-0.018985634,-3.97E-18,-0.09892237,-0.73703286,0.085791467
3688,0,-10.15817136,0.001616915,-0.360202677,5.041258323,-0.018647529,4.88E-18,0.504872377,-0.662349033,0.35798626
3689,0,-10.0804233,0.001458625,-0.069782033,4.78010242,-0.150406127,-6.18E-18,0.915823037,-0.580408371,0.429763071
3690,1,5,1,-0.338214248,4.061786575,-0.249028513,20,0.791811184,-0.843521539,-0.305298086
3691,0,5.121502372,1.081654595,0.462484144,4.442045204,-0.308759199,39.17826072,0.281589485,-0.895042391,0.08610073
3692,0,5.243004745,1.169976663,0.416053731,4.056582186,-0.06850941,75.13708989,-0.336189827,-0.936756972,0.553008451
3693,0,5.364507117,1.265510633,0.168816631,3.665391507,0.009987662,141.0127151,-0.825556051,-0.968208247,0.628573822
3694,0,5.48600949,1.368845391,-0.041499873,3.220571879,0.057926075,258.8502929,-0.999587924,-0.989051629,0.759124108
3695,0,5.607511862,1.480617907,0.330727392,3.311754043,0.034514016,464.5237228,-0.791811184,-0.999058756,0.932117486
3696,0,5.729014235,1.601517163,0.136828944,2.993492985,0.306066496,814.5322294,-0.281589485,-0.998119985,0.956712104
3697,0,5.850516607,1.732288398,-0.30959186,2.378690142,0.217795311,1394.797865,0.336189827,-0.986245603,0.975279416
3698,0,5.97201898,1.873737705,-0.417888188,2.007024474,0.008804572,2331.131656,0.825556051,-0.963565708,0.999719926
3699,0,6.093521352,2.026736999,0.121560233,2.237179404,-0.083722845,3800.251215,0.999587924,-0.930328785,0.99700846
3700,0,6.215023724,2.192229387,0.015438644,1.973909327,0.073408648,6039.094589,0.791811184,-0.886898985,0.983493362
3701,0,6.336526097,2.37123499,0.29815332,2.126611967,-0.040432555,9348.780512,0.281589485,-0.833752135,0.929259639
3702,0,6.458028469,2.564857223,-0.195870748,1.449330568,-0.070273785,14088.20495,-0.336189827,-0.771470522,0.8956018
3703,0,6.579530842,2.7742896,0.352710326,1.897097496,-0.115760843,20651.46953,-0.825556051,-0.700736516,0.582808853
3704,0,6.701033214,3.000823094,0.041501014,1.479480403,0.139239574,29423.85254,-0.999587924,-0.622325094,0.500110179
3705,0,6.822535587,3.245854088,-0.146160009,1.267576913,0.086915147,40713.65363,-0.791811184,-0.537095348,0.418667464
3706,0,6.944037959,3.510892989,0.226557796,1.502769013,0.053468901,54662.50066,-0.281589485,-0.445981074,0.340246209
3707,0,7.065540331,3.797573534,-0.41246222,0.716577797,0.05347585,71144.42619,0.336189827,-0.349980537,-0.011018546
3708,0,7.187042704,4.107662862,-0.115618954,1.00455856,0.010499034,89672.90006,0.825556051,-0.25014554,-0.252275474
3709,0,7.308545076,4.443072409,0.019290023,0.883410924,-0.066680808,109342.4434,0.999587924,-0.147569897,-0.373302908
3710,0,7.430047449,4.805869687,-0.321902656,0.514254222,-0.051973769,128833.9066,0.791811184,-0.043377446,-0.482524606
3711,0,7.551549821,5.19829103,0.052425428,0.800591459,-0.101851174,146506.538,0.281589485,0.061290256,-0.615115948
3712,0,7.673052194,5.622755378,0.45832444,1.01532521,-0.158922107,160583.882,-0.336189827,0.16528645,-0.706369708
3713,0,7.794554566,6.081879191,-0.267903813,0.390616215,0.063515314,169415.9687,-0.825556051,0.267471731,-0.755785443
3714,0,7.916056939,6.578492573,-0.001794052,0.613446155,-0.065608454,171773.0309,-0.999587924,0.366726535,-0.832634316
3715,0,8.037559311,7.115656719,0.372345215,0.829966721,-0.06663914,167105.2544,-0.791811184,0.461963407,-0.937723155
3716,0,8.159061683,7.696682786,-0.010436316,0.542514963,0.16621819,155698.4729,-0.281589485,0.552138911,-0.978941448
3717,0,8.280564056,8.325152301,0.306631513,0.879249578,0.12288833,138673.1529,0.336189827,0.636265066,-0.997615828
3718,0,8.402066428,9.00493924,-0.278140489,0.187354705,0.040100665,117811.8591,0.825556051,0.713420168,-0.809433866
3719,0,8.523568801,9.740233906,-0.277091663,0.239130998,0.024867863,95248.30215,0.999587924,0.782758888,-0.762882814
